     921,    1059,    1028,    1027,    1058
     922,    1060,    1029,    1028,    1059
     923,    1061,    1030,    1029,    1060
     924,    1062,    1031,    1030,    1061
     925,    1063,    1032,    1031,    1062
     926,     969,     968,    1032,    1063
     927,    1064,     970,     969,    1063
     928,    1065,     971,     970,    1064
     929,    1066,     972,     971,    1065
     930,    1067,     973,     972,    1066
     931,    1068,     974,     973,    1067
     932,    1069,     975,     974,    1068
     933,    1070,     976,     975,    1069
     934,    1071,     977,     976,    1070
     935,    1072,     978,     977,    1071
     936,    1073,     979,     978,    1072
     937,    1074,     980,     979,    1073
     938,    1075,     981,     980,    1074
     939,    1076,     982,     981,    1075
     940,    1077,     983,     982,    1076
     941,    1078,     984,     983,    1077
     942,    1079,     985,     984,    1078
     943,    1080,     986,     985,    1079
     944,    1081,     987,     986,    1080
     945,    1082,     988,     987,    1081
     946,    1083,     989,     988,    1082
     947,    1084,     990,     989,    1083
     948,    1085,     991,     990,    1084
     949,    1086,     992,     991,    1085
     950,    1087,     993,     992,    1086
     951,    1025,     994,     993,    1087
     952,    1088,     952,    1087,    1086
     953,    1089,     953,     952,    1088
     954,    1090,     954,     953,    1089
     955,    1091,     955,     954,    1090
     956,    1033,     956,     955,    1091
     957,    1092,    1034,    1090,    1089
     958,    1093,    1035,    1034,    1092
     959,    1094,    1036,    1035,    1093
     960,    1095,    1037,    1036,    1094
     961,    1096,    1038,    1037,    1095
     962,    1097,    1039,    1038,    1096
     963,    1098,    1040,    1039,    1097
     964,    1099,    1041,    1040,    1098
     965,    1100,    1042,    1041,    1099
     966,    1101,    1043,    1042,    1100
     967,    1102,    1044,    1043,    1101
     968,    1103,    1045,    1044,    1102
     969,    1104,    1046,    1045,    1103
     970,    1105,    1047,    1046,    1104
     971,    1106,    1048,    1047,    1105
     972,    1107,    1049,    1048,    1106
     973,    1108,    1050,    1049,    1107
     974,    1109,    1051,    1050,    1108
     975,    1110,    1052,    1051,    1109
     976,    1111,    1053,    1052,    1110
     977,    1112,    1054,    1053,    1111
     978,    1113,    1055,    1054,    1112
     979,    1114,    1056,    1055,    1113
     980,    1115,    1057,    1056,    1114
     981,    1115,    1059,    1058,    1057
     982,    1116,    1060,    1059,    1115
     983,    1117,    1061,    1060,    1116
     984,    1118,    1062,    1061,    1117
     985,    1064,    1063,    1062,    1118
     986,    1117,    1065,    1064,    1118
     987,    1160,    1066,    1065,    1117
     988,    1119,    1067,    1066,    1160
     989,    1120,    1068,    1067,    1119
     990,    1121,    1069,    1068,    1120
     991,    1122,    1070,    1069,    1121
     992,    1123,    1071,    1070,    1122
     993,    1124,    1072,    1071,    1123
     994,    1125,    1073,    1072,    1124
     995,    1126,    1074,    1073,    1125
     996,    1127,    1075,    1074,    1126
     997,    1128,    1076,    1075,    1127
     998,    1129,    1077,    1076,    1128
     999,    1130,    1078,    1077,    1129
    1000,    1131,    1079,    1078,    1130
    1001,    1132,    1080,    1079,    1131
    1002,    1133,    1081,    1080,    1132
    1003,    1134,    1082,    1081,    1133
    1004,    1135,    1083,    1082,    1134
    1005,    1136,    1084,    1083,    1135
    1006,    1137,    1085,    1084,    1136
    1007,    1088,    1086,    1085,    1137
    1008,    1092,    1089,    1088,    1137
    1009,    1138,    1093,    1092,    1137
    1010,    1139,    1094,    1093,    1138
    1011,    1140,    1095,    1094,    1139
    1012,    1141,    1096,    1095,    1140
    1013,    1142,    1097,    1096,    1141
    1014,    1143,    1098,    1097,    1142
    1015,    1144,    1099,    1098,    1143
    1016,    1145,    1100,    1099,    1144
    1017,    1146,    1101,    1100,    1145
    1018,    1147,    1102,    1101,    1146
    1019,    1148,    1103,    1102,    1147
    1020,    1149,    1104,    1103,    1148
    1021,    1150,    1105,    1104,    1149
    1022,    1151,    1106,    1105,    1150
    1023,    1152,    1107,    1106,    1151
    1024,    1153,    1108,    1107,    1152
    1025,    1154,    1109,    1108,    1153
    1026,    1155,    1110,    1109,    1154
    1027,    1156,    1111,    1110,    1155
    1028,    1157,    1112,    1111,    1156
    1029,    1158,    1113,    1112,    1157
    1030,    1159,    1114,    1113,    1158
    1031,    1160,    1117,    1116,    1159
    1032,    1161,    1119,    1160,    1159
    1033,    1162,    1120,    1119,    1161
    1034,    1163,    1121,    1120,    1162
    1035,    1164,    1122,    1121,    1163
    1036,    1165,    1123,    1122,    1164
    1037,    1166,    1124,    1123,    1165
    1038,    1167,    1125,    1124,    1166
    1039,    1168,    1126,    1125,    1167
    1040,    1169,    1127,    1126,    1168
    1041,    1170,    1128,    1127,    1169
    1042,    1171,    1129,    1128,    1170
    1043,    1172,    1130,    1129,    1171
    1044,    1173,    1131,    1130,    1172
    1045,    1174,    1132,    1131,    1173
    1046,    1175,    1133,    1132,    1174
    1047,    1176,    1134,    1133,    1175
    1048,    1177,    1135,    1134,    1176
    1049,    1178,    1136,    1135,    1177
    1050,    1138,    1137,    1136,    1178
    1051,    1140,    1139,    1138,    1178
    1052,    1177,    1141,    1140,    1178
    1053,    1176,    1142,    1141,    1177
    1054,    1175,    1143,    1142,    1176
    1055,    1174,    1144,    1143,    1175
    1056,    1173,    1145,    1144,    1174
    1057,    1172,    1146,    1145,    1173
    1058,    1171,    1147,    1146,    1172
    1059,    1170,    1148,    1147,    1171
    1060,    1169,    1149,    1148,    1170
    1061,    1168,    1150,    1149,    1169
    1062,    1167,    1151,    1150,    1168
    1063,    1166,    1152,    1151,    1167
    1064,    1165,    1153,    1152,    1166
    1065,    1164,    1154,    1153,    1165
    1066,    1163,    1155,    1154,    1164
    1067,    1162,    1156,    1155,    1163
    1068,    1161,    1157,    1156,    1162
    1069,    1159,    1158,    1157,    1161
    1070,     208,     790,     389,     209
    1071,     567,     566,     388,     387
    1072,     644,    1179,     645,    1180
    1073,     826,     827,    1179,     644
    1074,     643,     826,     644,    1180
    1075,     674,    1181,     436,    1182
    1076,     732,     576,    1181,     674
    1077,     673,     732,     674,    1182
    1078,     875,     792,     791,     759
    1079,     596,    1183,     760,     597
    1080,     595,    1184,    1183,     596
    1081,     594,     791,    1184,     595
    1082,     607,     760,    1183,     608
    1083,     608,    1183,    1184,     609
    1084,     609,    1184,     791,     792
    1085,     869,     870,     754,     753
    1086,    1025,    1087,     952,     951
    1087,     876,     918,     917,    1185
    1088,     877,     876,    1185,     959
    1089,    1185,     917,     916,     959
    1090,    1115,    1114,    1159,    1116
    1091,      21,     376,     189,      23
    1092,     342,     343,     376,      21
